solvedAt,isCorrect,problemCode,timetaken,testMode,userUID,selected
1674658123348,0,advanced4727,1238,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,1
1674658123348,1,advanced4728,896,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,1
1674658123348,1,advanced4729,1069,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,5
1674658123348,0,advanced4730,1037,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,2
1674658123348,1,advanced4731,6972,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,5
1674658123348,1,advanced4732,1311,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,3
1674658123348,1,advanced4733,1157,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,5
1674658123348,0,advanced4734,933,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,4
1674658123348,1,advanced4735,1008,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,5
1674658123348,1,advanced4736,6999,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,3
1674658123348,1,advanced4737,854,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,3
1674658123348,1,advanced4738,3773,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,2
1674658123348,1,advanced4739,1589,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,5
1674658123348,0,advanced4740,2066,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,1
1674658123348,0,advanced4741,3065,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,3
1674658123348,0,advanced4742,1963,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,5
1674658123348,1,advanced4743,2558,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,5
1674658123348,0,advanced4744,2346,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,5
1674658123348,0,advanced4745,818,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,3
1674658123348,0,advanced4746,3096,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,4
1674658123348,1,advanced4747,718,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,5
1674658123348,0,advanced4748,2980,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,4
1674658123348,0,advanced4749,3458,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,3
1674658123348,0,advanced4750,4009,1,EZKg2x3FgvRNiQfgK0iNy1iz54k2,2
1674658937354,0,basic4701,11802,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,1
1674658944981,1,advanced6141,1074379,0,LH8ERBe1DpXavxtNNxKE0KIPyio2,3
1674659451143,1,advanced6240,504379,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,4
1674659805889,1,advanced4801,13581,1,GOlauafiGceNr8ScPFYQCgW6TAS2,4
1674659805889,1,advanced4802,67586,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674659805889,1,advanced4803,17297,1,GOlauafiGceNr8ScPFYQCgW6TAS2,3
1674659805889,1,advanced4804,37201,1,GOlauafiGceNr8ScPFYQCgW6TAS2,5
1674659805889,1,advanced4805,42552,1,GOlauafiGceNr8ScPFYQCgW6TAS2,2
1674659805889,1,advanced4806,26105,1,GOlauafiGceNr8ScPFYQCgW6TAS2,3
1674659805889,1,advanced4807,20283,1,GOlauafiGceNr8ScPFYQCgW6TAS2,2
1674659805889,1,advanced4808,49266,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674659805889,1,advanced4809,18819,1,GOlauafiGceNr8ScPFYQCgW6TAS2,2
1674659805889,1,advanced4810,51849,1,GOlauafiGceNr8ScPFYQCgW6TAS2,2
1674659805889,1,advanced4811,42958,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674659805889,1,advanced4812,26208,1,GOlauafiGceNr8ScPFYQCgW6TAS2,2
1674659805889,1,advanced4813,134640,1,GOlauafiGceNr8ScPFYQCgW6TAS2,3
1674659805889,1,advanced4814,32944,1,GOlauafiGceNr8ScPFYQCgW6TAS2,3
1674659805889,0,advanced4815,88368,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674659805889,0,advanced4816,32923,1,GOlauafiGceNr8ScPFYQCgW6TAS2,2
1674659805889,0,advanced4817,41051,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674659805889,1,advanced4818,80071,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674659805889,1,advanced4819,74819,1,GOlauafiGceNr8ScPFYQCgW6TAS2,5
1674659805889,1,advanced4820,17278,1,GOlauafiGceNr8ScPFYQCgW6TAS2,4
1674659805889,1,advanced4821,29602,1,GOlauafiGceNr8ScPFYQCgW6TAS2,3
1674659805889,1,advanced4822,34480,1,GOlauafiGceNr8ScPFYQCgW6TAS2,3
1674659805889,1,advanced4823,16179,1,GOlauafiGceNr8ScPFYQCgW6TAS2,3
1674659805889,1,advanced4824,46785,1,GOlauafiGceNr8ScPFYQCgW6TAS2,4
1674659805889,0,advanced4826,6017,1,GOlauafiGceNr8ScPFYQCgW6TAS2,2
1674659805889,1,advanced4828,28211,1,GOlauafiGceNr8ScPFYQCgW6TAS2,5
1674659805889,1,advanced4829,49087,1,GOlauafiGceNr8ScPFYQCgW6TAS2,5
1674659805889,1,advanced4830,47876,1,GOlauafiGceNr8ScPFYQCgW6TAS2,5
1674659805889,1,advanced4831,53181,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674659805889,1,advanced4832,27343,1,GOlauafiGceNr8ScPFYQCgW6TAS2,4
1674659805889,1,advanced4833,38254,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674659805889,0,advanced4834,57793,1,GOlauafiGceNr8ScPFYQCgW6TAS2,2
1674659805889,1,advanced4835,28486,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674659805889,1,advanced4836,19810,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674659805889,0,advanced4837,77227,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674659892616,1,advanced4801,50210,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,4
1674659892616,0,advanced4802,32552,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,2
1674659892616,1,advanced4803,46250,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,3
1674659892616,1,advanced4804,37231,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,5
1674659892616,1,advanced4805,17978,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,2
1674659892616,1,advanced4806,19783,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,3
1674659892616,1,advanced4807,18154,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,2
1674659892616,0,advanced4808,31548,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,3
1674659892616,1,advanced4809,19209,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,2
1674659892616,1,advanced4810,78921,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,2
1674659892616,0,advanced4811,30046,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,3
1674659892616,1,advanced4812,25606,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,2
1674659892616,0,advanced4813,101383,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,5
1674659892616,1,advanced4814,87078,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,3
1674659892616,0,advanced4815,48542,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,1
1674659892616,0,advanced4816,37558,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,3
1674659892616,1,advanced4817,20185,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,4
1674659892616,1,advanced4818,16330,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,1
1674659892616,0,advanced4819,78163,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,3
1674659892616,0,advanced4820,28790,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,2
1674659892616,0,advanced4821,195009,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,2
1674659892616,0,advanced4822,41580,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,4
1674659892616,1,advanced4823,89777,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,3
1674659892616,0,advanced4824,23998,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,3
1674659892616,0,advanced4825,42267,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,5
1674659892616,1,advanced4826,31451,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,1
1674659892616,1,advanced4827,27376,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,4
1674659892616,0,advanced4828,20790,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,2
1674659892616,1,advanced4829,61817,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,5
1674659892616,0,advanced4830,40069,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,4
1674659892616,0,advanced4831,83734,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,4
1674659892616,1,advanced4832,60730,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,4
1674659892616,0,advanced4833,42041,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,2
1674659892616,1,advanced4834,69465,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,5
1674659892616,1,advanced4835,14449,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,1
1674659892616,1,advanced4836,10176,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,1
1674659892616,0,advanced4837,31612,1,AmxY7h9SXJPwgMuO9ZfRJMAJcFu2,1
1674660196627,1,advanced4701,13259,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,1
1674660196627,1,advanced4702,2506,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,2
1674660196627,1,advanced4703,94658,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,4
1674660196627,1,advanced4704,6607,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,1
1674660196627,1,advanced4705,2276,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,1
1674660196627,1,advanced4706,8979,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,5
1674660196627,1,advanced4707,7578,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,2
1674660196627,1,advanced4708,3435,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,4
1674660196627,1,advanced4709,55533,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,4
1674660196627,1,advanced4710,11060,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,2
1674660196627,1,advanced4711,6256,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,3
1674660196627,1,advanced4712,6870,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,1
1674660196627,1,advanced4713,5276,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,4
1674660196627,1,advanced4714,6451,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,3
1674660196627,1,advanced4715,2750,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,1
1674660196627,1,advanced4716,9060,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,2
1674660196627,1,advanced4717,7884,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,5
1674660196627,0,advanced4718,3356,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,1
1674660196627,0,advanced4719,5332,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,5
1674660196627,0,advanced4720,3790,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,4
1674660196627,1,advanced4721,5504,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,3
1674660196627,1,advanced4722,4614,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,4
1674660196627,0,advanced4723,3704,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,2
1674660196627,1,advanced4724,3658,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,2
1674660196627,0,advanced4725,9664,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,5
1674660196627,1,advanced4726,4526,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,4
1674660196627,0,advanced4727,4356,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,5
1674660196627,1,advanced4728,7087,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,1
1674660196627,1,advanced4729,5613,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,5
1674660196627,1,advanced4730,5486,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,1
1674660196627,1,advanced4731,29479,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,5
1674660196627,1,advanced4732,66994,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,3
1674660196627,1,advanced4733,37108,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,5
1674660196627,1,advanced4734,18759,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,3
1674660196627,0,advanced4735,52069,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,4
1674660196627,1,advanced4736,20363,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,3
1674660196627,0,advanced4737,56544,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,2
1674660196627,1,advanced4738,72872,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,2
1674660196627,0,advanced4739,23300,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,4
1674660196627,1,advanced4740,68362,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,2
1674660196627,1,advanced4741,41063,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,2
1674660196627,1,advanced4742,46375,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,4
1674660196627,0,advanced4743,48650,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,2
1674660196627,1,advanced4744,40061,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,1
1674660196627,0,advanced4745,33176,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,2
1674660196627,0,advanced4746,67687,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,1
1674660196627,1,advanced4747,65003,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,5
1674660196627,0,advanced4748,8852,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,1
1674660196627,0,advanced4749,69630,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,1
1674660196627,0,advanced4750,41589,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,1
1674660293744,1,advanced4718,7773,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,2
1674660318035,0,advanced4719,15066,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,1
1674660348440,0,advanced4720,15276,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,2
1674660399897,1,advanced4727,5974,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,2
1674660417242,1,advanced4725,14836,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,4
1674660434156,0,advanced4723,4891,1,bNhjKInQ1yaZtsXf9joPWMQY8a12,4
1674660727001,1,advanced4801,7129,1,GOlauafiGceNr8ScPFYQCgW6TAS2,4
1674660727001,1,advanced4802,2581,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674660727001,1,advanced4803,2417,1,GOlauafiGceNr8ScPFYQCgW6TAS2,3
1674660727001,1,advanced4804,5515,1,GOlauafiGceNr8ScPFYQCgW6TAS2,5
1674660727001,0,advanced4805,3032,1,GOlauafiGceNr8ScPFYQCgW6TAS2,3
1674660727001,1,advanced4806,5051,1,GOlauafiGceNr8ScPFYQCgW6TAS2,3
1674660727001,1,advanced4807,7980,1,GOlauafiGceNr8ScPFYQCgW6TAS2,2
1674660727001,1,advanced4808,5883,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674660727001,1,advanced4809,4751,1,GOlauafiGceNr8ScPFYQCgW6TAS2,2
1674660727001,1,advanced4810,5331,1,GOlauafiGceNr8ScPFYQCgW6TAS2,2
1674660727001,1,advanced4811,1749,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674660727001,1,advanced4812,3719,1,GOlauafiGceNr8ScPFYQCgW6TAS2,2
1674660727001,1,advanced4813,4866,1,GOlauafiGceNr8ScPFYQCgW6TAS2,3
1674660727001,1,advanced4814,4780,1,GOlauafiGceNr8ScPFYQCgW6TAS2,3
1674660727001,1,advanced4815,6152,1,GOlauafiGceNr8ScPFYQCgW6TAS2,5
1674660727001,1,advanced4816,636954,1,GOlauafiGceNr8ScPFYQCgW6TAS2,4
1674660727001,0,advanced4817,5507,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674660727001,0,advanced4818,4446,1,GOlauafiGceNr8ScPFYQCgW6TAS2,4
1674660727001,1,advanced4819,9636,1,GOlauafiGceNr8ScPFYQCgW6TAS2,5
1674660727001,1,advanced4820,5501,1,GOlauafiGceNr8ScPFYQCgW6TAS2,4
1674660727001,1,advanced4821,10346,1,GOlauafiGceNr8ScPFYQCgW6TAS2,3
1674660727001,1,advanced4822,8053,1,GOlauafiGceNr8ScPFYQCgW6TAS2,3
1674660727001,1,advanced4823,16135,1,GOlauafiGceNr8ScPFYQCgW6TAS2,3
1674660727001,1,advanced4824,13718,1,GOlauafiGceNr8ScPFYQCgW6TAS2,4
1674660727001,0,advanced4826,5835,1,GOlauafiGceNr8ScPFYQCgW6TAS2,2
1674660727001,1,advanced4828,5834,1,GOlauafiGceNr8ScPFYQCgW6TAS2,5
1674660727001,1,advanced4829,16904,1,GOlauafiGceNr8ScPFYQCgW6TAS2,5
1674660727001,1,advanced4831,5768,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674660727001,1,advanced4832,5716,1,GOlauafiGceNr8ScPFYQCgW6TAS2,4
1674660727001,1,advanced4833,13314,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674660727001,1,advanced4835,2433,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674660727001,1,advanced4836,9735,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674660727001,0,advanced4837,19229,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674661003514,1,advanced4826,5079,1,GOlauafiGceNr8ScPFYQCgW6TAS2,1
1674695556111,1,basic5001,5165,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674695556111,1,basic5002,11018,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674695556111,0,basic5003,9499,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674695556111,1,basic5004,21334,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674695556111,0,basic5005,33567,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674695556111,0,basic5006,11015,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674695556111,0,basic5007,16284,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674695556111,1,basic5008,5149,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674695556111,1,basic5009,9177,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674695556111,0,basic5010,13090,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674695556111,1,basic5011,28019,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674695556111,0,basic5012,12765,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674695556111,1,basic5013,107950,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674695556111,0,basic5014,6015,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674695556111,0,basic5015,53335,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674695556111,1,basic5016,3565,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674695556111,1,basic5017,6450,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674695556111,1,basic5018,7084,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674695556111,0,basic5019,16033,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674695556111,1,basic5020,28133,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674695556111,1,basic5021,8267,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674695556111,1,basic5022,19550,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674695556111,0,basic5023,11733,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674695556111,0,basic5024,11251,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674695556111,1,basic5025,7316,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674695556111,1,basic5026,11716,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674695556111,1,basic5027,37351,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674695556111,1,basic5028,32615,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674695556111,1,basic5029,9818,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674695556111,0,basic5030,5832,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674695556111,0,basic5031,9700,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674695556111,1,basic5032,8501,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674695556111,1,basic5033,25252,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674695556111,0,basic5034,22365,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674695556111,1,basic5035,29633,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674695556111,0,basic5036,12149,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674695556111,1,basic5037,27666,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674695556111,1,basic5038,9636,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674695556111,0,basic5039,9567,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674695556111,0,basic5040,27165,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674695556111,1,basic5041,12550,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674695556111,0,basic5042,13083,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674695556111,1,basic5043,6365,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674695556111,1,basic5044,20967,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674695556111,0,basic5045,22002,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674695556111,1,basic5046,40515,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674695556111,1,basic5047,22716,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674695556111,1,basic5048,7650,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674695556111,0,basic5049,11217,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674695556111,1,basic5050,8009,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674696386245,1,basic5101,8115,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674696386245,1,basic5102,11099,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674696386245,1,basic5103,11333,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,1,basic5104,7433,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674696386245,1,basic5105,6634,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674696386245,1,basic5106,9600,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674696386245,1,basic5107,3583,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674696386245,1,basic5108,4750,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674696386245,0,basic5109,21599,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674696386245,1,basic5110,13401,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674696386245,0,basic5111,18217,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,1,basic5112,29782,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674696386245,1,basic5113,4217,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674696386245,0,basic5114,12767,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,1,basic5115,6099,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674696386245,1,basic5116,3116,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674696386245,0,basic5117,14334,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,1,basic5118,8254,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,0,basic5119,9529,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674696386245,0,basic5120,15552,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,1,basic5121,11183,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674696386245,1,basic5122,10997,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674696386245,1,basic5123,3204,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,1,basic5124,6514,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,0,basic5125,20632,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674696386245,0,basic5126,21093,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,1,basic5127,15159,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674696386245,1,basic5128,7151,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674696386245,1,basic5129,8301,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,1,basic5130,22463,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674696386245,1,basic5131,5802,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674696386245,1,basic5132,15815,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674696386245,1,basic5133,5802,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,1,basic5134,15950,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674696386245,1,basic5135,6182,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674696386245,1,basic5136,6018,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674696386245,1,basic5137,8831,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,0,basic5138,8503,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,1,basic5139,9548,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674696386245,0,basic5140,12282,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,1,basic5141,4300,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674696386245,0,basic5142,13194,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,0,basic5143,5789,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,1,basic5144,10635,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,1,basic5145,11032,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674696386245,0,basic5146,16351,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674696386245,1,basic5147,14481,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674696386245,1,basic5148,12084,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
