assessmentItemID,keyword
advanced5436,"['신문', '경제', '구국', '운동', '제목', '아래', '일본', '도입', '차관', '전개', '당시', '전', '10원', '성금', '명', '명단', '보도', '대한매일신보', '기사', '내용', '제시', '대구', '시작', '전국', '확산', '국채', '보상', '운동', '수', '국채', '보상', '운동', '김광제', '서상돈', '등', '발의', '대구', '시작']"
advanced5437,"['조로', '러시아 제국', '정부', '일본국', '한국', '정치', '군사', '경제', '이익', '것', '인정', '일본 제국', '정부', '한국', '필요', '인정', '지도', '보호', '감리', '조처', '방해', '간섭', '것', '약정', '내용', '제시', '조약', '러시아', '일제', '한국', '독점', '우위', '인정', '포츠머스 조약', '임', '수', '있다', '헤이그', '만국', '평화', '회의', '특사', '파견', '것', '년', '4월', '일', '이다', '회의', '개최', '것', '6월']"
advanced5438,"['그림', '이', '노동', '강조', '민중', '계몽', '노동', '야학', '독본', '삽화', '내용', '처음', '일본', '미국', '유학', '서유견문', '집필', '내용', '제시', '구당', '유길준', '수', '있다', '서유견문', '년', '간행', '노동', '야학', '독본', '년', '편찬', '유길준', '년', '6월', '조선', '중립', '주장', '바']"
advanced5439,"['민', '총회', '개최', '명', '대표', '참석', '제목', '아래', '조선', '민립', '대학', '기성회', '발기', '총회', '민', '총회', '오후', '시', '종로', '중앙', '청년', '회관', '내용', '총회', '사업', '계획', '확정', '조선인', '생존', '대학', '설립', '길', '만천하', '동포', '민립', '대학', '설립', '제창', '자매', '형제', '성원', '요지', '발기', '취지', '서', '발표', '내용', '제시', '자료', '년', '3월', '조선', '민립', '대학', '기성회', '발기', '창립', '총회', '것', '수', '있다', '조선', '민립', '대학', '기성회', '년', '11월', '결성', '조선', '민립', '대학', '설립', '월남', '이상재', '강석', '한규설', '등', '모금', '활동', '주도']"
advanced5440,"['한인', '집단', '거주지', '신한', '촌', '기념', '조형물', '이다', '내용', '19세기', '후반', '한인', '이주', '증가', '건설', '신한', '촌', '지역', '독립운동', '기지', '년', '스탈린', '한인', '중앙아시아', '강제', '이주', '해체', '내용', '밑줄', '지역', '연해주', '지역', '수', '권업회', '창립', '기관지', '이자', '항일', '신문', '권', '업', '신문', '발행', '지역', '연해주', '이다']"
advanced5441,"['선비', '정신', '나라', '독립운동', '가', '제목', '아래', '왕산', '허위', '심산', '김창숙', '제시', '허위', '단발령', '반대', '의병', '참여', '평리', '원', '재판장', '역임', '1962년', '건국훈장', '대한민국', '장', '추', '서', '김창숙', '경우', '체결', '반대', '상소', '파리', '장서', '운동', '주도', '1962년', '건국훈장', '대한민국', '장', '추', '서', '이력', '제시', '파리', '장서', '운동', '3·1 운동', '직후', '명', '유림', '대표', '한국', '독립', '청원서', '파리 강화 회의', '일종', '독립', '청원', '운동', '심산', '김창숙', '짚신', '상하이', '임시 정부', '임시 정부', '영문', '번역', '한문', '원본', '천부', '인쇄', '파리 강화 회의', '중국', '국내', '각지', '배포', '사건', '유림', '체포', '투옥', '13도 창의군', '서울 진공 작전', '전개', '인물', '왕산', '허위', '이다', '당시', '허위', '군사', '장', '동양', '척', '식', '주식회사', '폭탄', '투척', '나석주', '의거', '지원', '인물', '심산', '김창숙', '이다', '김창숙', '김구', '추천', '나석주', '중국', '천진', '폭탄', '권총', '등', '무기', '조선', '민족', '혼', '것', '당부']"
advanced5442,"['총독', '문무관', '쪽', '임용', '수', '길', '것', '헌병', '경찰', '제도', '경찰관', '경찰', '제도로', '대신', '것', '이다', '내용', '복제', '개정', '일반', '관리', '교원', '제복', '대검', '폐지', '조선인', '임용', '대우', '등', '고려', '내용', '3·1 운동', '결과', '총독', '대', '부임', '해군', '대장', '출신', '사이토 마코토', '시정', '방침', '훈시', '이다', '그중', '조선', '총독부', '관제', '개정', '취지', '조에', '경찰서장', '직무', '취급', '자', '구역', '안', '다음', '호', '범죄', '즉결', '수', '있다', '내용', '조에', '즉결', '정식', '재판', '피고인', '진술', '증빙', '취조', '후', '언도', '내용', '한일', '병탄', '직후', '년', '12월', '호로', '제정', '수', '조에', '치안', '유지', '법', '죄', '자', '형', '집행', '유예', '언도', '경우', '소추', '필요', '때문', '공소', '제기', '경우', '보호', '관찰', '심사', '회의', '결의', '보호', '관찰', '수', '있다', '내용', '형', '집행', '출옥', '허락', '경우', '내용', '제시', '년', '12월', '제정', '조선', '사상범', '보호', '총독부', '호', '수', '이상', '공포', '순서', '나열']"
advanced5443,"['자료', '대한민국 임시 정부', '침체', '독립운동', '활로', '방향', '모색', '상하이', '개최', '회의', '의사일정', '이다', '내용', '국내외', '각지', '대표', '대한민국 임시 정부', '처리', '창조', '파', '개조', '파', '등', '격론', '내용', '밑줄', '회의', '년', '1월', '중국', '상하이', '개최', '국민', '대표', '회의', '수', '참고', '국민', '대표', '회의', '동년', '6월', '차례', '회의', '진행', '창조', '파', '개조', '파', '대립', '결렬', '연표', '1919년', '년', '사이', '해당']"
advanced5444,"['이달', '독립운동', '가로', '김병로', '훈', '격', '건국훈장', '독립', '장', '서훈', '연도', '1963년', '공적', '개요', '제시', '년', '최익현', '의병', '부대', '참여', '년', '김상옥', '의거', '관련자', '변호', '년', '광주 학생 항일 운동', '진상', '조사', '위원', '년', '신간회', '중앙', '집행', '위원장', '역임', '년', '신간회', '중앙', '집행', '위원장', '역임', '년', '남조선', '과도', '정부', '사법', '부장', '역임', '차례', '열거', '가인', '김병로', '년', '8월 5일', '대한민국', '초대', '대법원장', '임명', '취임', '밖', '법전', '편찬', '위원회', '위원장', '법조', '협회', '회장', '사법부', '발전']"
advanced5445,"['사령', '양세봉', '참모장', '김학규', '등', '일부', '병력', '중국', '의용군', '부대', '합세', '내용', '일본군', '만주', '군', '빈', '현성', '지대', '거점', '공격', '아군', '탈취', '아군', '승세', '적', '추격', '끝', '당일', '오후', '시경', '영릉', '가성', '점령', '일', '간의', '전투', '중', '연합군', '빈', '현', '곳', '점령', '등', '수확', '내용', '제시', '조선', '혁명', '산하', '부대', '조선', '혁명군', '수', '제시', '상황', '영릉', '가', '전투', '이다', '조선', '혁명군', '년', '6월', '흥경', '전투', '승리']"
advanced5446,"['송탄', '유', '자재', '공출', '명령서', '제시', '일제', '태평양 전쟁', '물자', '부족', '시기', '송탄', '유', '목탄', '할당량', '공출', '명령', '문서', '설명', '태평양 전쟁', '이란', '말', '밑줄', '시기', '일제 강점기', '말', '수', '송탄', '유', '솔가지', '불', '기름', '조선', '관보', '게재', '시행', '것', '년', '4월', '일', '이다']"
advanced5447,"['국민', '대통령', '직', '사임', '것', '지난번', '정', '부통령', '선거', '부정', '선거', '지시', '선거', '인연', '것', '이기붕', '의장', '공직', '결정', '것', '이다', '내용', '제시', '자료', '4·19 혁명', '발생', '이승만', '대통령', '직', '하야', '발표', '담화문', '수', '있다', '반공', '국시', '제일', '의', '지금', '형식', '구호', '반공', '태세', '정비', '강화', '내용', '유엔 헌장', '준수', '국제', '협약', '이행', '것', '미국', '위시', '자유', '우방', '유대', '과업', '성취', '양심', '정치인', '정권', '이양', '본연', '임무', '복귀', '준비', '내용', '년', '5·16 군사 정변', '주역', '발표', '혁명', '공약', '수', '의원 내각제', '양원제', '골자', '개헌', '것', '년', '6월', '일', '이다', '차', '개헌']"
advanced5448,"['오늘', '조선', '총독부', '건물', '철거', '시작', '내용', '대통령', '주년', '광복절', '경축사', '조선', '총독부', '건물', '철거', '식민지', '잔재', '청산', '민족', '정기', '회복', '역사', '작업', '시작', '내용', '조선', '총독부', '건물', '철거', '것', '김영삼 정부', '시기', '1995년 8월', '일', '광복', '주년', '년', '8월 15일', '첨탑', '철거', '시작', '이듬해', '년', '11월 13일', '해체', '완료', '마지막', '발파', '우리나라', '경제 협력 개발 기구', '가입', '것', '김영삼 정부', '시기', '1996년 12월', '일']"
advanced5449,"['사진', '정부', '제목', '아래', '질병', '관리', '본부', '출범', '아시아', '태평양', '경제', '협력체', '정상', '회의', '주최', '행정', '중심', '복합', '도시', '건설', '시작', '관련', '사진', '제시', '기존', '국립보건원', '질병', '관리', '본부', '확대', '개편', '출범', '것', '노무현 정부', '시기', '2004년 1월', '회', '아시아', '태평양', '경제', '협력체', '정상', '회의', '개최', '것', '노무현 정부', '시기', '2005년 11월', '일', '이다', '부산', '충남', '연기군', '행정', '중심', '복합', '도시', '세종', '특별자치시', '기공식', '것', '2007년 7월', '일', '이다', '참고', '행정', '중심', '복합', '도시', '추진', '원래', '노무현', '대통령', '대선', '공약', '제시', '신행', '정수', '건설', '2004년 10월', '헌법재판소', '위헌', '결정', '중단', '행정', '중심', '복합', '도시', '건설', '변경', '것', '이다', '신행', '정수', '건설', '대통령', '소속', '기관', '발족', '신행', '정', '수도', '건설', '추진', '위원회', '행정중심복합도시', '건설', '추진', '위원회', '명칭', '변경', '진실', '화해', '과거사', '정리', '위원회', '구성', '것', '2005년 12월', '일']"
advanced5450,"['역대', '정부', '통일', '노력', '제목', '아래', '왼쪽', '말풍선', '민족', '자존', '통일', '번영', '7·7 선언', '발표', '말', '7·7 선언', '발표', '것', '노태우 정부', '시기', '년', '7월', '일', '가운데', '말풍선', '남북 이산가족 상봉', '행사', '처음', '말', '남북 이산가족 상봉', '행사', '고향', '방문', '것', '전두환', '정부', '시기', '년', '9월', '일', '이다', '마지막', '오른쪽', '말풍선', '남북', '교류', '협력', '개성', '공단', '조성', '합의', '말', '김대중 정부', '시기', '2000년 8월', '일', '이때', '한국', '현대아산', '주', '북한', '사이', '공업', '지구', '건설', '합의', '2002년 8월', '개성', '공단', '착공', '추진', '최종', '합의', '참고', '노무현 정부', '시기', '2003년 6월', '개성', '공단', '착공식', '거행', '이상', '순서', '나열']"
advanced5501,"['공주 석장리 유적', '검색', '결과', '주먹도끼', '개', '등', '시대', '대표', '유물', '한반도', '남부', '최초', '출토', '곳', '이다', '내용', '집', '자리', '유적', '발굴', '시대', '사람', '생활', '수', '있다', '내용', '구석기', '시대', '수', '구석기 시대', '사람', '동굴', '강가', '막', '집', '거주']"
advanced5502,"['여자', '나이', '살', '전', '혼인', '약속', '신랑', '집', '장성', '때', '내용', '여자', '장성', '여자', '집', '여자', '집', '돈', '요구', '신랑', '집', '돈', '지불', '후', '아내', '내용', '자료', '초기', '국가', '옥저', '민며느리', '수', '읍', '우두머리', '세력', '지라', '다음', '읍', '차라', '내용', '나라', '철이', '생산', '예', '등', '무역', '철', '화폐', '사용', '내용', '자료', '초기', '국가', '삼한', '그중', '변한', '수', '초기', '국가', '옥저', '동예', '읍', '군', '우두머리', '군장', '읍', '락']"
advanced5503,"['답사', '계획서', '제목', '아래', '주제', '고구려', '문화유산', '제시', '경로', '환도', '산성', '국내성', '오회', '분', '호', '묘', '광', '개', '토', '왕릉', '비', '장군총', '관구검', '위', '군대', '고구려', '침략', '것', '동천왕', '년', '244년', '일', '이때', '고구려', '환도', '산', '함락']"
advanced5504,"['고구려', '병사', '성', '파괴', '왕이', '문', '주가', '왕위', '겨울', '10월', '웅진', '도읍', '내용', '고구려', '장수왕', '재위', '20대', '백제', '한성', '공격', '개로왕', '재위', '대', '전사', '문주왕', '재위', '대', '웅진', '지금', '충남', '공주', '천도', '사실', '수', '있다', '문주왕', '원년', '왕이', '신라', '습격', '보병', '기병', '명', '밤', '구천', '신라', '복병', '살해', '내용', '백제', '성왕', '재위', '대', '신라', '공격', '관산성 전투', '전사', '사실', '수', '있다', '성왕', '지방', '통제', '담로', '왕족', '파견', '것', '백제', '무령왕', '대', '재위', '대', '일']"
advanced5505,"['왼쪽', '말풍선', '축하', '이번', '대아찬', '승진', '말', '있다', '대아찬', '등', '관계', '오른쪽', '말풍선', '두품', '제도', '때문', '아찬', '이상', '수', '것', '대답', '밑줄', '제도', '신라', '폐쇄', '신분', '골품', '수', '골품', '집', '수레', '크기', '등', '일상생활', '규제', '법흥왕', '때', '정비']"
advanced5506,"['검모잠', '남은', '백성', '신라', '안', '승', '임금', '내용', '다식', '등', '신라', '신', '등', '나라', '귀족', '안', '승', '임금', '변방', '울타리', '영원', '충성', '신라', '왕', '금', '정착', '내용', '고구려', '부흥', '운동', '검모잠', '안', '승', '임금', '당', '군사', '신라', '협조', '내용', '670년', '일', '이다', '당의', '정벌', '의견', '대립', '안', '승', '피살', '연표', '660년', '년', '사이', '시기', '해당', '참고', '금', '지금', '전북', '익산', '년', '뒤', '년', '고구려', '유민', '보덕국', '설치']"
advanced5507,"['왼쪽', '말풍선', '오늘', '소개', '문화유산', '질문', '오른쪽', '말풍선', '경', '중', '동경 용원부', '유적', '발견', '불상', '보', '탑', '안', '다보', '불이', '설법', '석가', '불', '법화경', '내용', '형상화', '답변', '발해', '이불', '병', '좌상', '발해', '수', '발해', '신라도', '신라', '교류', '발해', '개', '대외', '교통', '당', '조공', '영주', '도가', '거란', '거란', '도가', '일본', '일본', '도가', '신라', '신라도']"
advanced5508,"['다큐멘터리', '공모', '신청서', '제목', '아래', '공모', '분야', '인물', '탐사', '다큐멘터리', '제시', '작품', '명', '저서', '역사', '기록', '이', '기획', '의도', '8세기', '인도', '중앙아시아', '실상', '기록', '승려', '글로벌', '시대', '기록', '의미', '조명', '마지막', '기존', '간과', '이슬람 세계', '잔틴', '제국', '기록', '현지', '답사', '고증', '차별', '전략', '촬영', '국', '중국', '인도', '이란', '아프가니스탄', '우즈베키스탄', '등', '구법', '순례', '기인', '왕오천축국전', '저술', '신라', '고승', '혜초', '수', '있다', '성덕왕']"
advanced5509,"['왼쪽', '말풍선', '명주', '군왕', '김주원', '묘', '아들', '김헌창', '아버지', '왕위', '것', '불만', '반란', '내용', '오른쪽', '말풍선', '김주원', '김헌창', '삶', '혜공왕', '피살', '이후', '왕위', '쟁탈전', '시기', '상황', '수', '내용', '밑줄', '시기', '통일', '신라', '말기', '수', '김헌창의 난', '것', '신라', '헌덕왕', '년', '822년', '일', '이다', '헌덕왕', '재위', '대', '보조', '선사', '체징', '산', '문', '중', '가지산문', '개창', '한', '것', '신라', '문성왕', '년', '840년', '일', '이다', '문성왕', '재위', '대', '도의', '선사', '도의', '국사', '종조', '조']"
advanced5510,"['창작', '뮤지컬', '태사', '후삼국', '통일', '길', '제목', '아래', '고창 전투', '을', '견훤', '공로', '태사', '칭호', '김선', '평', '장', '길', '장정', '필', '권', '행', '후삼국', '통일', '염원', '백성', '이야기', '편의', '뮤지컬', '내용', '고려 태조', '왕건', '재위', '수', '있다', '고창', '지금', '경북', '안동', '전투', '것', '930년', '정계', '관리', '규범', '제시', '것', '936년', '태조', '일']"
advanced5511,"['왕규', '광주', '원군', '옹', '립', '도모', '왕이', '틈', '무리', '침실', '잠입', '왕', '해', '내용', '왕규의 난', '것', '고려 혜종', '년', '년', '일', '왕이', '교서', '말', '경전', '전적', '자', '선발', '경학', '박사', '의학박사', '목', '명', '파견', '내용', '경학', '박사', '의학박사', '목', '명', '파견', '것', '고려 성종', '년', '987년', '일', '왕이', '한림학사', '쌍기', '지공거', '임명', '시', '부', '송', '시무책', '시험', '진사', '위', '봉', '루', '급제자', '발표', '갑과', '최섬', '등', '명', '명경', '명', '복', '업', '명', '합격', '내용', '고려', '과거제', '처음', '실시', '것', '것', '광종', '년', '958년', '일', '이상', '순서', '나열']"
advanced5512,"['태안', '마도', '3호선', '출수', '내용', '당시', '수', '도인', '강화', '김준', '물품', '내역', '김준', '교정', '별감', '국정', '장악', '인물', '내용', '죽', '내용', '김', '영공', '김준', '댁', '홍합', '젓갈', '등', '올림', '고려', '수', '있다', '무신', '정권기', '죽', '종이', '발명', '전', '글자', '기록', '대나무', '조각', '대나무', '조각', '책', '고려 숙종', '대', '해동', '통보', '활구', '등', '화폐', '발행', '숙종', '숙종']"
advanced5513,"['왕이', '서경', '북부', '거란', '소손녕', '봉산군', '공격', '파괴', '소식', '가지', '서희', '화', '의', '요청', '침공', '중지', '내용', '거란', '차', '침입', '고려 성종', '12년', '사실', '수', '강감찬', '수도', '성곽', '것', '요청', '왕이', '건의', '왕가도', '명령', '축조', '내용', '강감찬', '건의', '개경', '축조', '개경', '방어', '강화', '것', '고려 현종', '대', '일', '이다', '현종', '즉위', '년', '현종', '강조', '정변', '목종', '재위', '대', '폐위', '것', '1009년', '일', '이다', '강조의 정변', '거란', '차', '침입', '빌미']"
advanced5514,"['왕이', '등', '변발', '책망', '대답', '신', '등', '변발', '것', '뭇사람', '상례', '뿐', '내용', '왕', '입', '조', '때', '변발', '나라', '사람', '때문', '책망', '것', '이다', '내용', '변발', '왕', '입', '조', '때', '변발', '자료', '원 간섭기', '초기', '충렬왕', '대', '재위', '대', '초', '해당', '짐작', '수', '충렬왕', '즉위', '년', '년', '10월', '충렬왕', '몽골', '제국', '대장', '공주', '서', '북면', '때', '일', '유인', '우', '이인임', '등', '쌍성총관부', '수복', '것', '공민왕', '년', '1356년', '일']"
advanced5515,"['왼쪽', '말풍선', '서경', '천도', '금', '국', '정벌', '주장', '말', '가운데', '말풍선', '연호', '개', '대위국', '선포', '말', '오른쪽', '말풍선', '신채호', '조선', '역사', '일', '천', '년래', '제일', '사건', '평가', '말', '대화', '사건', '묘청', '서경', '천도', '운동', '수', '있다', '고려 인종', '묘청', '서경', '천도', '운동', '말', '묘청의 난', '김부식', '등', '관군', '진압']"
advanced5516,"['한국사', '과제', '안내문', '제목', '아래', '다음', '제시', '역사', '중', '선택', '보고서', '제출', '내용', '역사서', '사략', '삼국사기', '삼국유사', '해동고승전', '차례', '제시', '단군', '충렬왕', '역사서', '서사시', '서술', '역사서', '제왕운기', '이다', '충렬왕']"
advanced5517,"['불상', '천연', '암벽', '이용', '몸체', '머리', '내용', '눈', '코', '입', '등', '느낌', '조형미', '지방', '불상', '양식', '불상', '측면', '세조', '비', '정희', '왕후', '성종', '안녕', '기원', '발원', '문', '내용', '보물', '호', '경기도', '파주시', '소재', '내용', '바', '파주', '용', '미리', '마', '애', '이불', '입상', '수', '왼쪽', '마애불', '갓', '왼손', '어깨', '높이', '오른손', '가슴', '높이', '연꽃', '줄기', '있다', '미륵', '추정', '오른쪽', '마애불', '갓', '합장', '옷자락', '흐름', '바위', '조화']"
advanced5518,"['공법', '개', '고을', '시범', '시행', '제목', '아래', '오늘', '왕', '공법', '윤허', '법', '내용', '전', '품', '등급', '풍흉', '등급', '전세', '수취', '것', '내용', '왕', '법안', '논의', '때', '백성', '의견', '전제', '상정소', '참조', '마련', '내용', '공법', '윤허', '부분', '밑줄', '왕', '조선', '대', '왕인', '세종', '재위', '수', '있다', '세종', '풍토', '농법', '소개', '농사직설', '편찬', '것', '세종', '년', '1429년', '일']"
advanced5519,"['재위', '5년', '4월', '포', '부산', '포', '염포', '왜인', '난동', '제시', '있다', '삼포', '왜란', '재위', '13년', '9월', '등', '건의', '소격서', '혁파', '전교', '재위', '14년', '10월', '대사헌', '등', '정국공신', '훈', '삭제', '자료', '속', '왕', '조선', '대', '왕인', '중종', '재위', '수', '신진', '인사', '등용', '현량과', '실시', '것', '중종', '년', '1519년', '일']"
advanced5520,"['선전관', '이용준', '등', '정여립', '토벌', '전주', '무리', '진안', '죽도', '정여립', '군관', '체포', '자결', '내용', '정여립', '모반', '사건', '기축옥사', '것', '선조', '년', '1589년', '일', '년', '정여립', '연루', '다수', '동인', '희생', '동인', '서인', '대립', '갈등', '골', '계기', '사건']"
advanced5521,"['내각', '일력', '일', '업무', '기록', '책', '이다', '내용', '정조', '명', '설치', '왕실', '도서관', '이자', '학술', '연구', '정책', '자문', '기관', '책', '어제', '봉안', '검', '등', '소관', '업무', '뿐', '일반', '정사', '왕', '동정', '소속', '관원', '근무', '상황', '수록', '있다', '내용', '규장각', '임', '수', '규장각', '유능', '인재', '양성', '초계문신', '주관', '정조']"
advanced5522,"['왼쪽', '말풍선', '오늘', '군영', '중', '설치', '운영', '상황', '수', '자료', '훈', '국', '등록', '내용', '오른쪽', '말풍선', '훈', '국', '등록', '급료', '상비군', '주축', '소속', '군인', '궁궐', '도성', '수비', '국왕', '호위', '훈련', '상황', '등', '업무', '내용', '기록', '내용', '말풍선', '속', '임진왜란', '발발', '이듬해', '1593년', '선조', '8월', '설치', '훈련도감', '수', '훈련도감', '포수', '사수', '살수', '삼수', '병', '편제']"
advanced5523,"['신립', '금대', '패배', '제목', '아래', '삼도', '변사', '신립', '관군', '금대', '적군', '패배', '충주', '방어', '실패', '내용', '신립', '금대', '배수진', '고니시 유키나가', '적군', '상황', '신립', '종사관', '김여물', '최후', '돌', '결', '감행', '실패', '전장', '순절', '내용', '자료', '임진왜란', '초기', '신립', '충북', '충주', '금대', '패배', '일', '관련', '수', '있다', '동래', '부사', '송상현', '동래성 전투', '항전', '것', '1592년', '선조', '4월 15일', '일', '이다', '4월 13일', '임진왜란', '발생']"
advanced5524,"['왕이', '농경', '장려', '세손', '경', '참', '거행', '기쁨', '표현', '경', '잠', '기', '의', '내용', '균역법', '제정', '백성', '군역', '부담', '등', '민생', '안정', '노력', '내용', '밑줄', '왕', '조선', '대', '왕인', '영조', '재위', '수', '영조', '재위', '년', '년', '붕당', '폐해', '경계', '탕평비', '건립', '성균관', '앞', '수교', '옆']"
advanced5525,"['아무도', '사람', '요', '승', '무학', '내용', '탁본', '결과', '비의', '형태', '황초령', '비와', '행', '진흥', '진', '자', '마', '차례', '탁본', '보니', '진', '자임', '의심', '여지', '진흥왕', '고비', '보니', '년', '전', '고적', '임', '학비', '라고', '설', '내용', '자료', '추사', '김정희', '북한산', '비', '진흥왕 순수비', '중', '하나로', '고증', '사실', '관련', '것', '수', '있다', '철종', '출처', '완', '당', '집', '김정희', '시문집', '이다', '완', '김정희', '호', '중', '하나', '김정희', '역대', '명필', '연구', '추사체', '창안']"
advanced5526,"['그림', '조선사', '제목', '아래', '기유약조', '교역', '재개', '과', '무역', '중심지', '초', '량', '일대', '그림', '이다', '내용', '그림', '아래', '부분', '동관', '지역', '상인', '관리', '집단', '거주지', '것', '류', '민', '관리', '조선', '교섭', '등', '담당', '관수', '관사', '위치', '내용', '자료', '속', '일본', '수', '참고', '초', '량', '왜관', '설치', '것', '조선 숙종', '년', '1678년', '일', '동래', '상인', '내상', '왜관', '개시', '대일', '무역', '종사', '조선', '일본', '막부', '요청', '통신사', '파견', '통신사', '조선', '시대', '기간', '회', '조선', '전기', '회', '조선', '후기', '회', '통신사', '일본인', '관심', '통신사', '일행', '방문', '곳', '정치가', '관료', '뿐', '일반', '무사', '문인', '묵', '객', '서민', '통신사', '서화', '시문', '글씨', '등', '것', '요청', '병풍', '회', '권', '두루마리', '그림', '판화', '등', '형태', '유행', '한편', '통신사', '국내', '일본', '견문록', '한성', '동평', '관', '무역', '허용', '국가', '일본', '태종', '년', '년', '동평', '관이', '처음', '설치', '것', '추정']"
advanced5527,"['국보', '이자', '충청북도', '보은군', '위치', '점', '제시', '정유재란', '임진왜란', '소실', '인조', '때', '중', '건', '현존', '유일한', '조선', '시대', '목', '탑', '점', '해당', '문화유산', '국보', '호', '보은 법주사 팔상전', '임', '수', '참고', '법주사', '안', '석', '국보', '호', '쌍', '사자', '등', '국보', '호']"
advanced5528,"['왼쪽', '대화', '서학', '화', '것', '이가환', '이승훈', '정약용', '처벌', '소서', '말', '순조', '원년', '년', '신유박해', '수', '오른쪽', '대화', '동학', '사람', '현혹', '것', '두목', '최제우', '효', '수', '본보기', '말', '동학', '창시', '수운', '최제우', '혹', '세', '무민', '죄', '처형', '것', '고종', '원년', '1864년', '일', '홍경래', '등', '난', '정주', '점령', '것', '순조', '년', '1811년', '일', '이다', '홍경래의 난']"
advanced5529,"['경복궁', '영건', '일기', '한성부', '주부', '원', '세', '철이', '경복궁 중건', '시작', '때', '상황', '기록', '것', '이다', '내용', '일기', '광화문', '현판', '검은색', '바탕', '금색', '글자', '묵', '금', '자', '광화문', '현판', '모습', '고증', '근거', '내용', '경복궁', '중', '건', '시기', '고종', '년', '년', '고종', '년', '년', '사창제', '실시', '것', '고종', '년', '1867년', '일', '원', '납', '전이', '징수', '것', '고종', '년', '1865년', '일']"
advanced5530,"['해군', '제독', '로즈', '수', '신자', '아래', '지휘', '해군', '병력', '주저', '호소', '프랑스인', '주교', '명', '선교사', '명', '희생', '사건', '조선', '내용', '복수', '필요', '지휘', '수단', '사용', '조선', '공격', '최대한', '개시', '요청', '내용', '있다', '발신자', '벨로', '밑줄', '고종', '년', '년', '병인박해', '원인', '발생', '사건', '병인양요', '임', '수', '병인양요', '당시', '양헌수', '부대', '정', '족산', '프랑스군', '상대로', '승리', '한성근', '문수산', '김']"
advanced5531,"['구식', '군인', '사건', '당시', '민응식', '왕비', '호종', '기록', '자료', '임오', '유월', '일기', '내용', '궁궐', '왕비', '피란', '과정', '건강', '상태', '등', '기록', '내용', '밑줄', '사건', '고종', '년', '년', '6월', '임오군란', '임', '수', '호종', '임금', '행차', '때', '어가', '주위', '임금', '사람', '행위', '임오군란', '결과', '조선', '일본', '제물포 조약', '체결', '일본', '공사관', '경기병', '주둔', '상주', '항목', '규정']"
advanced5532,"['왼쪽', '말풍선', '나으리', '지난달', '영국군', '이 섬', '병영', '이유', '질문', '오른쪽', '말풍선', '영국', '러시아', '남진', '구실', '조정', '허락', '점령', '대답', '상황', '영국', '고종', '년', '년', '4월', '거문도', '무단', '점령', '사건', '거문도 사건', '수', '있다', '연표', '시기', '해당']"
advanced5533,"['갑오개혁', '차', '개혁', '제목', '아래', '군국기무처', '폐지', '이후', '김홍집', '박영효', '주도', '추진', '내용', '제시', '정치', '분야', '중앙', '의정부', '내각', '아문', '부', '개편', '사실', '차', '갑오개혁', '임', '수', '바', '사회', '경제', '분야', '개편', '제시', '선지', '중', '교육', '기본', '방향', '제시', '한', '교육', '입국', '조서', '반포', '수', '있다']"
advanced5534,"['환수', '황제', '지보', '시전', '제목', '아래', '초대', '글', '박물관', '고종', '황제', '즉위', '이후', '시기', '사용', '국새', '황제', '지보', '공개', '내용', '미국', '불법', '반출', '년', '문화재', '청', '미국', '당국', '공조', '년', '만', '환수', '것', '내용', '고종', '황제', '즉위', '제국', '국가', '국내외', '선포', '것', '고종', '년', '년', '10월', '일', '이다', '고종', '일제', '강제', '년', '7월', '대한', '제국', '시기', '간도', '관리', '사가', '파견', '것', '1903년', '고종', '일', '년', '6월', '이범윤', '간도', '시찰', '원', '명목', '파견', '이듬해', '년', '7월', '북', '변', '간도', '관리', '사', '임명']"
advanced5535,"['항일', '의병', '운동', '전개', '제목', '아래', '왼쪽', '말풍선', '체결', '반대', '최익현', '신돌석', '등', '의병', '말', '을사', '의병', '수', '있다', '가운데', '말풍선', '을미사변', '단발령', '시행', '반발', '유인석', '이소응', '등', '유생', '도하', '말', '을미', '의병', '수', '있다', '마지막', '오른쪽', '말풍선', '13도 창의군', '결성', '서울 진공 작전', '말', '정미의병', '수', '있다', '이상', '순서', '나열']"
advanced5536,"['양기탁', '을', '창간', '항일', '언론', '활동', '전개', '베델', '묘', '내용', '한국', '동포', '유언', '내용', '말풍선', '속', '년', '7월', '창간', '대한매일신보', '임', '수', '있다', '대한매일신보', '황성신문', '제국신문', '국채', '보상', '운동', '확산', '기여']"
advanced5537,"['일본', '러시아', '선전 포고', '한', '이후', '독립', '영토', '보전', '번', '말', '우리나라', '이익', '차지', '것', '황실', '보전', '말', '폐하', '내용', '지금', '군주', '지위', '백성', '죽지', '각국', '공사', '조약', '서', '폐하', '인준', '참정', '인가', '것', '것', '역적', '조약', '내용', '년', '11월 17일', '차', '한일', '협약', '강요', '전직', '관리', '재야', '반대', '상소', '운동', '자료', '속', '상소문', '의정부', '대신', '조병세', '것', '통감부', '설치', '초대', '통감', '이토 히로부미', '부임', '것', '년', '2월', '일']"
